e;PDF;ec6;pdfc6;dC;LC;dS;LS;dCH;LCH;dIP;LIP
;;;;89.659137;2.000094315;316.000858;1.999674392;155.832121;1.999774253;203.437152;1.999734779
;;;;89.824598;2.000043175;315.833446;1.999727356;155.995789;1.999721331;203.269211;1.999787876
;;;;89.657635;2.000094315;316.163912;2.000084893;155.993242;1.999721331;203.4337;1.999734779
;;;;89.656885;2.000094315;315.83105;1.999727356;155.824481;1.999774253;203.59819;1.999681681
;;;;89.822345;2.000043175;315.663638;1.99978032;156.154363;1.999668409;203.596464;1.999681681
;;;;89.655383;2.000094315;315.66244;1.99978032;156.151816;1.999668409;203.427766;2.000193494
;;;;89.820844;2.000043175;315.661243;1.99978032;156.149269;1.999668409;203.426797;1.999734779
;;;;89.653882;2.000094315;315.49383;1.999833284;155.980508;1.999721331;203.424314;2.000193494
;;;;89.819342;2.000043175;315.492633;1.999833284;156.144176;1.999668409;203.58956;1.999681681
;;;;89.65238;2.000094315;315.65765;1.99978032;156.141629;1.999668409;203.587835;1.999681681
;;;;89.651629;2.000094315;315.822667;1.999727356;156.138331;2.000123268;203.419894;1.999734779
;;;;89.983302;1.999992035;315.655254;1.99978032;156.30275;1.999615487;203.584383;1.999681681
;;;;89.816339;2.000043175;315.654057;1.99978032;155.967774;1.999721331;203.5819;2.000140398
;;;;89.815589;2.000043175;315.486644;1.999833284;156.297656;1.999615487;203.580931;1.999681681
;;;;89.648626;2.000094315;315.651661;1.99978032;155.96268;1.999721331;203.412234;2.000193494
;;;;89.647875;2.000094315;315.484249;1.999833284;155.793919;1.999774253;203.57748;1.999681681
;;;;89.813336;2.000043175;315.150622;1.999939213;156.123801;1.999668409;203.575754;1.999681681
;;;;89.646374;2.000094315;315.814283;1.999727356;156.121254;1.999668409;203.574028;1.999681681
;;;;89.811835;2.000043175;315.813085;1.999727356;155.952493;1.999721331;203.572302;1.999681681
;;;;89.644872;2.000094315;315.479458;1.999833284;156.11616;1.999668409;203.404362;1.999734779
;;;;89.810333;2.000043175;315.644475;1.99978032;156.113614;1.999668409;203.568851;1.999681681
;;;;89.809583;2.000043175;315.477063;1.999833284;156.277281;1.999615487;203.566368;2.000140398
;;;;89.808832;2.000043175;315.64208;1.99978032;156.274734;1.999615487;203.731614;1.999628584
;;;;89.808081;2.000043175;315.640882;1.99978032;156.105973;1.999668409;203.397458;1.999734779
;;;;89.80733;2.000043175;315.47347;1.999833284;156.103426;1.999668409;203.727405;2.000087302
;;;;89.80658;2.000043175;315.472272;1.999833284;156.100129;2.000123268;203.559465;2.000140398
;;;;89.805829;2.000043175;315.471075;1.999833284;156.264547;1.999615487;203.558496;1.999681681
;;;;89.97129;1.999992035;315.636092;1.99978032;156.095786;1.999668409;203.390555;1.999734779
;;;;89.804327;2.000043175;315.634894;1.99978032;156.093239;1.999668409;203.554287;2.000140398
;;;;89.803576;2.000043175;315.799911;1.999727356;156.090692;1.999668409;203.553318;1.999681681
;;;;89.802826;2.000043175;315.798713;1.999727356;156.088145;1.999668409;203.551592;1.999681681
;;;;89.802075;2.000043175;315.797516;1.999727356;156.251062;2.000070347;203.549867;1.999681681
;;;;89.801324;2.000043175;315.961768;2.000137856;156.249266;1.999615487;203.713599;2.000087302
;;;;89.966785;1.999992035;315.628906;1.99978032;156.080504;1.999668409;203.711873;2.000087302
;;;;89.966034;1.999992035;315.627708;1.99978032;156.244172;1.999615487;203.710147;2.000087302
;;;;89.799072;2.000043175;315.460296;1.999833284;156.407089;2.000017427;203.708421;2.000087302
;;;;89.63211;2.000094315;315.791527;1.999727356;156.405293;1.999562565;203.707452;1.999628584
;;;;89.963782;1.999992035;315.624115;1.99978032;156.401996;2.000017427;203.538755;2.000140398
;;;;89.79682;2.000043175;315.622917;1.99978032;156.06777;1.999668409;203.870216;1.999575487
;;;;89.796069;2.000043175;315.954149;1.999674392;156.231438;1.999615487;204.200163;1.999928014
;;;;89.96153;1.999992035;315.786737;1.999727356;156.062676;1.999668409;204.032222;1.99998111
;;;;89.794567;2.000043175;316.117203;2.000084893;156.226344;1.999615487;203.864281;2.000034206
;;;;89.627605;2.000094315;316.448435;1.999978968;156.223047;2.000070347;203.697097;1.999628584
;;;;89.793066;2.000043175;316.281023;2.00003193;156.221251;1.999615487;203.694615;2.000087302
;;;;89.792315;2.000043175;315.948161;1.999674392;156.051739;2.000123268;203.859104;2.000034206
;;;;89.625353;2.000094315;316.113178;1.999621427;156.382371;1.999562565;203.691163;2.000087302
;;;;89.957025;1.999992035;316.111215;2.000084893;156.21361;1.999615487;203.689437;2.000087302
;;;;89.956274;1.999992035;315.944568;1.999674392;156.210313;2.000070347;203.853926;2.000034206
;;;;89.955524;1.999992035;315.77639;2.000190818;156.208516;1.999615487;203.686742;1.999628584
;;;;89.954773;1.999992035;315.609743;1.99978032;156.372184;1.999562565;203.68426;2.000087302
;;;;89.787811;2.000043175;315.773995;2.000190818;156.037208;1.999668409;203.682534;2.000087302
;;;;89.953271;1.999992035;315.773562;1.999727356;156.200125;2.000070347;203.681565;1.999628584
;;;;89.786309;2.000043175;315.938579;1.999674392;156.032114;1.999668409;203.679082;2.000087302
;;;;89.785558;2.000043175;316.269046;2.00003193;156.029567;1.999668409;203.678113;1.999628584
;;;;89.784808;2.000043175;315.935419;2.000137856;156.35945;1.999562565;203.675631;2.000087302
;;;;90.11648;1.999940895;315.768772;1.999727356;156.356903;1.999562565;203.674662;1.999628584
;;;;89.783306;2.000043175;316.099238;2.000084893;156.354356;1.999562565;203.672179;2.000087302
;;;;89.948767;1.999992035;315.932591;1.999674392;156.01863;2.000123268;204.169098;1.999928014
;;;;89.948016;1.999992035;315.930628;2.000137856;156.349262;1.999562565;204.167372;1.999928014
;;;;89.947265;1.999992035;315.763981;1.999727356;156.014286;1.999668409;204.165646;1.999928014
;;;;90.112726;1.999940895;315.928998;1.999674392;156.343418;2.000017427;204.16392;1.999928014
;;;;90.111975;1.999940895;315.927035;2.000137856;156.174657;2.000070347;204.328409;1.999874918
;;;;89.945013;1.999992035;315.926603;1.999674392;156.17286;1.999615487;203.828039;2.000034206
;;;;89.611839;2.000094315;315.925405;1.999674392;156.335778;2.000017427;203.826313;2.000034206
;;;;89.943512;1.999992035;315.591778;1.99978032;156.167767;1.999615487;203.990802;1.99998111
;;;;89.942761;1.999992035;315.92301;1.999674392;156.497649;1.999509643;203.823618;1.999575487
;;;;90.108222;1.999940895;315.921047;2.000137856;156.162673;1.999615487;204.153565;1.999928014
;;;;89.941259;1.999992035;315.7544;1.999727356;156.159376;2.000070347;203.653195;2.000087302
;;;;89.774297;2.000043175;315.753202;1.999727356;156.157579;1.999615487;203.651469;2.000087302
;;;;89.939758;1.999992035;315.917454;2.000137856;156.320496;2.000017427;203.815958;2.000034206
;;;;89.939007;1.999992035;315.750807;1.999727356;156.3187;1.999562565;203.814232;2.000034206
;;;;89.938256;1.999992035;315.749609;1.999727356;156.149939;1.999615487;203.812507;2.000034206
;;;;89.771294;2.000043175;315.747647;2.000190818;156.147392;1.999615487;203.645323;1.999628584
;;;;89.936755;1.999992035;315.747214;1.999727356;156.310309;2.000017427;203.97527;1.99998111
;;;;89.769792;2.000043175;315.579801;1.99978032;156.307762;2.000017427;204.305974;1.999874918
;;;;89.769042;2.000043175;315.910268;2.000137856;156.305215;2.000017427;204.138033;1.999928014
;;;;90.100714;1.999940895;315.909835;1.999674392;156.303419;1.999562565;203.637663;2.000087302
;;;;89.933752;1.999992035;315.742423;1.999727356;156.466336;1.999964506;203.635937;2.000087302
;;;;89.766789;2.000043175;315.90744;1.999674392;156.298325;1.999562565;203.634968;1.999628584
;;;;89.766039;2.000043175;315.905478;2.000137856;156.461243;1.999964506;203.7987;2.000034206
;;;;89.765288;2.000043175;316.070494;2.000084893;156.292481;2.000017427;203.796974;2.000034206
;;;;89.764537;2.000043175;316.236276;1.999568463;156.12447;1.999615487;203.296604;2.000193494
;;;;89.929998;1.999992035;316.400528;1.999978968;156.454353;1.999509643;203.295635;1.999734779
;;;;89.929247;1.999992035;316.066901;2.000084893;156.284841;2.000017427;203.460124;1.999681681
;;;;89.762285;2.000043175;316.231918;2.00003193;156.448508;1.999964506;203.623856;2.000087302
;;;;89.927746;1.999992035;315.899056;1.999674392;156.445961;1.999964506;203.62213;2.000087302
;;;;89.926995;1.999992035;316.063308;2.000084893;156.111736;1.999615487;203.454189;2.000140398
;;;;89.760032;2.000043175;315.895896;2.000137856;156.274653;2.000017427;203.619435;1.999628584
;;;;89.925493;1.999992035;316.060913;2.000084893;156.272106;2.000017427;203.616953;2.000087302
;;;;89.924743;1.999992035;316.06048;1.999621427;156.27031;1.999562565;203.615984;1.999628584
;;;;89.75778;2.000043175;316.059283;1.999621427;156.100798;2.000070347;203.779716;2.000034206
;;;;89.923241;1.999992035;316.223535;2.00003193;156.099002;1.999615487;203.77799;2.000034206
;;;;89.92249;1.999992035;316.222337;2.00003193;156.428133;1.999964506;203.443835;2.000140398
;;;;89.92174;1.999992035;316.05569;1.999621427;156.259372;2.000017427;203.774538;2.000034206
;;;;89.920989;1.999992035;315.887513;2.000137856;156.42379;1.999509643;203.77357;1.999575487
;;;;89.920238;1.999992035;316.052529;2.000084893;156.420493;1.999964506;203.937302;1.99998111
;;;;89.919487;1.999992035;315.885882;1.999674392;156.417946;1.999964506;203.603146;2.000087302
;;;;90.084948;1.999940895;316.050134;2.000084893;156.249185;2.000017427;203.767635;2.000034206
;;;;90.084197;1.999940895;315.883487;1.999674392;156.247388;1.999562565;203.765909;2.000034206
;;;;89.917235;1.999992035;316.380168;1.999978968;156.244091;2.000017427;203.764184;2.000034206
;;;;89.916484;1.999992035;315.880327;2.000137856;156.241544;2.000017427;203.762458;2.000034206
;;;;90.081945;1.999940895;316.212323;1.999568463;156.571426;1.999911586;203.594517;2.000087302
;;;;89.914117;2.00051698;315.877931;2.000137856;156.402665;1.999964506;203.759006;2.000034206
;;;;90.080444;1.999940895;316.042948;2.000084893;156.400869;1.999509643;203.758037;1.999575487
;;;;90.079693;1.999940895;316.37418;1.999978968;156.397571;1.999964506;203.755554;2.000034206
;;;;89.91273;1.999992035;316.040553;2.000084893;156.395024;1.999964506;203.753829;2.000034206
;;;;90.078191;1.999940895;316.20557;2.00003193;156.226263;2.000017427;203.752103;2.000034206
;;;;89.911229;1.999992035;316.038922;1.999621427;156.389931;1.999964506;203.750377;2.000034206
;;;;90.242901;1.999889755;316.03696;2.000084893;156.553598;1.999911586;203.748651;2.000034206
;;;;90.242151;1.999889755;316.035762;2.000084893;156.551052;1.999911586;204.079355;1.999928014
;;;;89.742765;2.000043175;316.699423;1.999873043;156.216076;2.000017427;203.7452;2.000034206
;;;;89.742014;2.000043175;316.532011;1.999926005;156.545958;1.999911586;203.743474;2.000034206
;;;;90.073687;1.999940895;316.364598;1.999978968;156.543411;1.999911586;203.907963;1.99998111
;;;;89.906724;1.999992035;316.030972;2.000084893;156.37465;1.999964506;203.906237;1.99998111
;;;;90.072185;1.999940895;316.030539;1.999621427;156.205888;2.000017427;203.738296;2.000034206
;;;;90.071435;1.999940895;315.862362;2.000137856;156.369556;1.999964506;203.73657;2.000034206
;;;;89.904472;1.999992035;316.193593;2.00003193;156.533224;1.999911586;203.734845;2.000034206
;;;;90.069933;1.999940895;316.026181;2.000084893;156.364462;1.999964506;203.733119;2.000034206
;;;;90.235394;1.999889755;315.858769;2.000137856;156.52813;1.999911586;203.897608;1.99998111
;;;;89.736008;2.000043175;316.02455;1.999621427;156.691798;1.999858665;203.729667;2.000034206
;;;;89.569046;2.000094315;315.856373;2.000137856;156.523036;1.999911586;203.894156;1.99998111
;;;;89.900718;1.999992035;316.022155;1.999621427;156.354275;1.999964506;203.726215;2.000034206
;;;;89.899968;1.999992035;315.853978;2.000137856;156.351728;1.999964506;203.72449;2.000034206
;;;;90.065428;1.999940895;316.01976;1.999621427;156.182967;2.000017427;203.722764;2.000034206
;;;;89.732254;2.000043175;316.017797;2.000084893;156.347385;1.999509643;203.721038;2.000034206
;;;;89.897715;1.999992035;316.017364;1.999621427;156.344087;1.999964506;203.719312;2.000034206
;;;;89.896965;1.999992035;315.849187;2.000137856;156.507755;1.999911586;203.883801;1.99998111
;;;;90.062425;1.999940895;315.84799;2.000137856;156.505208;1.999911586;203.715861;2.000034206
;;;;89.895463;1.999992035;315.847557;1.999674392;156.336447;1.999964506;203.88035;1.99998111
;;;;89.894712;1.999992035;315.846359;1.999674392;156.3339;1.999964506;203.379979;2.000140398
;;;;89.893961;1.999992035;316.010611;2.000084893;156.663782;1.999858665;203.544468;2.000087302
;;;;90.059422;1.999940895;315.843199;2.000137856;156.661235;1.999858665;203.542742;2.000087302
;;;;90.058672;1.999940895;315.842766;1.999674392;156.492474;1.999911586;203.707231;2.000034206
;;;;90.057921;1.999940895;316.007783;1.999621427;156.489927;1.999911586;203.539291;2.000087302
;;;;89.890958;1.999992035;316.006585;1.999621427;156.48738;1.999911586;203.537565;2.000087302
;;;;89.890208;1.999992035;316.004623;2.000084893;156.484833;1.999911586;203.535839;2.000087302
;;;;89.889457;1.999992035;316.003425;2.000084893;156.648501;1.999858665;203.866543;1.99998111
;;;;90.221129;1.999889755;315.836778;1.999674392;156.47974;1.999911586;203.532387;2.000087302
;;;;89.887955;1.999992035;315.83558;1.999674392;156.310978;1.999964506;203.696877;2.000034206
;;;;90.053416;1.999940895;316.000597;1.999621427;156.474646;1.999911586;203.528936;2.000087302
;;;;89.886454;1.999992035;315.998635;2.000084893;156.472099;1.999911586;203.693425;2.000034206
;;;;89.885703;1.999992035;315.831987;1.999674392;156.469552;1.999911586;203.691699;2.000034206
;;;;89.884952;1.999992035;315.996239;2.000084893;156.467006;1.999911586;203.689973;2.000034206
;;;;89.884202;1.999992035;316.327471;1.999978968;156.630673;1.999858665;204.020677;1.999928014
;;;;89.883451;1.999992035;316.160059;2.00003193;156.628126;1.999858665;203.852736;1.99998111
;;;;90.048912;1.999940895;316.657505;1.999873043;156.62558;1.999858665;203.851011;1.99998111
;;;;90.048161;1.999940895;315.991449;2.000084893;156.456818;1.999911586;204.181715;1.999874918
;;;;89.881199;1.999992035;316.156466;2.00003193;156.454271;1.999911586;204.678633;1.99971563
;;;;90.046659;1.999940895;316.155268;2.00003193;156.451724;1.999911586;204.344478;1.999821822
;;;;89.879697;1.999992035;315.98862;1.999621427;156.449178;1.999911586;204.176537;1.999874918
;;;;89.878946;1.999992035;316.152873;2.00003193;156.446631;1.999911586;204.507241;1.999768726
;;;;89.711984;2.000043175;316.484104;1.999926005;156.610298;1.999858665;204.505515;1.999768726
;;;;90.043656;1.999940895;316.815336;1.99982008;156.607752;1.999858665;204.337575;1.999821822
;;;;89.876694;1.999992035;316.814138;1.99982008;156.605205;1.999858665;204.502064;1.999768726
;;;;89.875943;1.999992035;316.148082;2.00003193;156.436443;1.999911586;204.334123;1.999821822
;;;;89.875193;1.999992035;316.313099;1.999978968;156.600111;1.999858665;203.999967;1.999928014
;;;;89.874442;1.999992035;316.311901;1.999978968;156.265135;1.999964506;203.998241;1.999928014
;;;;89.873691;1.999992035;316.145254;1.999568463;156.595017;1.999858665;203.830301;1.99998111
;;;;89.87294;1.999992035;316.309506;1.999978968;156.426256;1.999911586;203.828575;1.99998111
;;;;89.872189;1.999992035;316.308308;1.999978968;156.423709;1.999911586;203.826849;1.99998111
;;;;89.871439;1.999992035;316.140896;2.00003193;156.421162;1.999911586;203.991338;1.999928014
;;;;89.870688;1.999992035;316.305913;1.999978968;156.58483;1.999858665;204.155827;1.999874918
;;;;90.036149;1.999940895;315.972286;2.000084893;156.416069;1.999911586;203.987887;1.999928014
;;;;89.869186;1.999992035;315.804874;2.000137856;156.912165;1.999752824;204.152376;1.999874918
;;;;89.868436;1.999992035;315.970655;1.999621427;156.410975;1.999911586;203.984435;1.999928014
;;;;90.033897;1.999940895;316.134908;2.00003193;156.574643;1.999858665;203.982709;1.999928014
;;;;90.033146;1.999940895;315.967495;2.000084893;156.572096;1.999858665;204.147198;1.999874918
;;;;89.699972;2.000043175;316.133277;1.999568463;156.735763;1.999805745;203.979257;1.999928014
;;;;89.699221;2.000043175;316.131315;2.00003193;156.400787;1.999911586;204.143747;1.999874918
;;;;89.69847;2.000043175;316.130117;2.00003193;156.398241;1.999911586;204.142021;1.999874918
;;;;89.863931;1.999992035;316.128919;2.00003193;156.395694;1.999911586;204.140295;1.999874918
;;;;89.86318;1.999992035;316.128486;1.999568463;156.226932;1.999964506;204.138569;1.999874918
;;;;89.86243;1.999992035;316.292739;1.999978968;156.3906;1.999911586;203.970628;1.999928014
;;;;90.02789;1.999940895;316.790185;1.99982008;156.222589;1.999509643;203.802688;1.99998111
;;;;89.694716;2.000043175;316.622772;1.999873043;156.386257;1.999456721;204.133392;1.999874918
;;;;89.860177;1.999992035;317.286433;1.999661193;156.216745;1.999964506;203.965451;1.999928014
;;;;90.025638;1.999940895;317.450686;2.000071758;156.214198;1.999964506;203.963725;1.999928014
;;;;89.692464;2.000043175;317.781917;1.999965836;156.045437;2.000017427;204.128214;1.999874918
;;;;89.691713;2.000043175;317.78072;1.999965836;156.209104;1.999964506;203.794059;1.99998111
;;;;90.023386;1.999940895;317.613307;2.000018797;156.372772;1.999911586;203.958548;1.999928014
;;;;90.022635;1.999940895;317.61211;2.000018797;156.370225;1.999911586;203.956822;1.999928014
;;;;90.021884;1.999940895;317.777127;1.999965836;156.367678;1.999911586;203.955096;1.999928014
;;;;90.021134;1.999940895;317.609714;2.000018797;156.198917;1.999964506;203.95337;1.999928014
;;;;89.68796;2.000043175;317.608517;2.000018797;156.528799;1.999858665;203.951644;1.999928014
;;;;89.687209;2.000043175;317.441104;2.000071758;156.526252;1.999858665;203.949919;1.999928014
;;;;89.85267;1.999992035;317.273692;2.000124719;156.523706;1.999858665;204.114408;1.999874918
;;;;89.685707;2.000043175;317.438709;2.000071758;156.18873;1.999964506;204.112682;1.999874918
;;;;89.851168;1.999992035;317.272061;1.999661193;156.352397;1.999911586;204.277171;1.999821822
;;;;89.850417;1.999992035;317.270099;2.000124719;156.183636;1.999964506;204.275445;1.999821822
;;;;90.015878;1.999940895;317.268901;2.000124719;156.181089;1.999964506;204.107504;1.999874918
;;;;90.015128;1.999940895;317.600898;1.999555268;156.510971;1.999858665;204.105778;1.999874918
;;;;90.014377;1.999940895;317.432721;2.000071758;156.508424;1.999858665;203.937838;1.999928014
;;;;90.013626;1.999940895;317.266073;1.999661193;156.339663;1.999911586;203.936112;1.999928014
;;;;90.012875;1.999940895;317.430325;2.000071758;156.503331;1.999858665;204.266816;1.999821822
;;;;89.679701;2.000043175;317.429892;1.99960823;156.334569;1.999911586;203.93266;1.999928014
;;;;89.845162;1.999992035;317.261715;2.000124719;156.165808;1.999964506;203.930934;1.999928014
;;;;89.6782;2.000043175;317.426732;2.000071758;156.329476;1.999911586;204.095424;1.999874918
;;;;89.843661;1.999992035;317.591749;2.000018797;156.493143;1.999858665;204.093698;1.999874918
;;;;89.84291;1.999992035;317.424337;2.000071758;156.324382;1.999911586;204.258187;1.999821822
;;;;90.008371;1.999940895;317.257689;1.999661193;156.654264;1.999805745;204.256461;1.999821822
;;;;90.00762;1.999940895;317.421942;2.000071758;156.319288;1.999911586;204.08852;1.999874918
;;;;89.840658;1.999992035;317.420744;2.000071758;156.482956;1.999858665;204.086794;1.999874918
;;;;90.17233;1.999889755;317.253332;2.000124719;156.314195;1.999911586;204.085069;1.999874918
;;;;89.839156;1.999992035;317.252899;1.999661193;156.477862;1.999858665;204.415773;1.999768726
;;;;90.003751;2.000465842;317.251701;1.999661193;156.309101;1.999911586;204.081617;1.999874918
;;;;89.837655;1.999992035;317.416718;1.99960823;156.638983;1.999805745;204.246106;1.999821822
;;;;89.836904;1.999992035;317.414756;2.000071758;156.802651;1.999752824;204.24438;1.999821822
;;;;89.836153;1.999992035;317.247343;2.000124719;156.800104;1.999752824;204.076439;1.999874918
;;;;90.001614;1.999940895;317.24691;1.999661193;156.797557;1.999752824;204.240929;1.999821822
;;;;90.167075;1.999889755;317.411927;1.99960823;156.79501;1.999752824;204.239203;1.999821822
;;;;89.999246;2.000465842;317.57618;2.000018797;156.792463;1.999752824;204.071262;1.999874918
;;;;89.83315;1.999992035;317.409532;1.99960823;156.623702;1.999805745;204.069536;1.999874918
;;;;89.998611;1.999940895;317.573784;2.000018797;156.454941;1.999858665;204.234025;1.999821822
;;;;89.831648;1.999992035;317.738801;1.999965836;156.452394;1.999858665;203.89987;1.999928014
;;;;89.830898;1.999992035;317.571389;2.000018797;156.449847;1.999858665;204.064359;1.999874918
;;;;89.996359;1.999940895;317.570191;2.000018797;156.613515;1.999805745;204.395063;1.999768726
;;;;89.995608;1.999940895;317.568994;2.000018797;156.610968;1.999805745;204.060907;1.999874918
;;;;89.828645;1.999992035;317.567796;2.000018797;156.608421;1.999805745;204.391611;1.999768726
;;;;89.827895;1.999992035;317.400384;2.000071758;156.772089;1.999752824;204.722315;1.999662535
;;;;89.993356;1.999940895;317.399186;2.000071758;156.603327;1.999805745;204.554374;1.99971563
;;;;89.826393;1.999992035;317.730418;1.999965836;156.60078;1.999805745;204.054004;1.999874918
;;;;89.659431;2.000043175;317.563005;2.000018797;156.764448;1.999752824;204.052278;1.999874918
;;;;89.824892;1.999992035;317.561808;2.000018797;156.761901;1.999752824;204.050552;1.999874918
;;;;89.824141;1.999992035;317.561375;1.999555268;156.426925;1.999858665;204.048826;1.999874918
;;;;89.989602;1.999940895;317.559412;2.000018797;156.590593;1.999805745;203.880886;1.999928014
;;;;89.656428;2.000043175;317.890644;1.999912875;156.588046;1.999805745;204.045375;1.999874918
;;;;89.9881;1.999940895;317.723232;1.999965836;156.419285;1.999858665;204.043649;1.999874918
;;;;89.98735;1.999940895;317.555819;2.000018797;156.582952;1.999805745;204.208138;1.999821822
;;;;89.819521;2.00051698;317.720836;1.999965836;156.414191;1.999858665;204.206412;1.999821822
;;;;89.819636;1.999992035;317.553424;2.000018797;156.577859;1.999805745;204.204686;1.999821822
;;;;89.985097;1.999940895;317.552226;2.000018797;156.409097;1.999858665;204.20296;1.999821822
;;;;89.818135;1.999992035;317.551029;2.000018797;156.40655;1.999858665;204.533664;1.99971563
;;;;89.983596;1.999940895;317.383616;2.000071758;156.404004;1.999858665;204.033294;1.999874918
;;;;89.816633;1.999992035;317.714848;1.999965836;156.235242;1.999911586;204.197783;1.999821822
;;;;89.815883;1.999992035;317.547436;2.000018797;156.39891;1.999858665;204.362272;1.999768726
;;;;89.815132;1.999992035;317.546238;2.000018797;156.562578;1.999805745;204.194331;1.999821822
;;;;89.814381;1.999992035;317.54504;2.000018797;156.560031;1.999805745;204.35882;1.999768726
;;;;90.146054;1.999889755;317.543843;2.000018797;156.391269;1.999858665;204.190123;2.000280596
;;;;89.81288;1.999992035;317.70886;1.999965836;156.554937;1.999805745;204.022939;1.999874918
;;;;89.812129;1.999992035;317.541447;2.000018797;156.55239;1.999805745;204.187428;1.999821822
;;;;90.143801;1.999889755;318.038894;1.999859915;156.549843;1.999805745;204.185702;1.999821822
;;;;89.976839;1.999940895;317.871481;1.999912875;156.713511;1.999752824;204.183976;1.999821822
;;;;89.809876;1.999992035;317.537854;2.000018797;156.877179;1.999699904;204.348465;1.999768726
;;;;89.975337;1.999940895;317.370442;2.000071758;156.874632;1.999699904;204.180525;1.999821822
;;;;89.808375;1.999992035;317.535459;2.000018797;156.705871;1.999752824;204.178799;1.999821822
;;;;89.97297;2.000465842;317.534261;2.000018797;156.869538;1.999699904;204.177073;1.999821822
;;;;89.806873;1.999992035;317.533064;2.000018797;156.866991;1.999699904;204.175347;1.999821822
;;;;89.972334;1.999940895;317.531866;2.000018797;156.864445;1.999699904;204.173622;1.999821822
;;;;89.805372;1.999992035;317.696883;1.999965836;156.695683;1.999752824;204.171896;1.999821822
;;;;89.804621;1.999992035;317.695685;1.999965836;156.859351;1.999699904;204.17017;1.999821822
;;;;89.80387;1.999992035;317.694488;1.999965836;156.856804;1.999699904;204.002229;1.999874918
;;;;89.969331;1.999940895;317.69329;1.999965836;157.020472;1.999646983;204.166718;1.999821822
;;;;89.802369;1.999992035;317.526642;1.999555268;156.85171;1.999699904;203.998778;1.999874918
;;;;89.96783;1.999940895;317.857109;1.999912875;157.015378;1.999646983;203.997052;1.999874918
;;;;89.800867;1.999992035;317.523482;2.000018797;157.012831;1.999646983;203.995326;1.999874918
;;;;89.800117;1.999992035;317.522285;2.000018797;156.84407;1.999699904;203.827385;1.999928014
;;;;89.322358;1.98703838;316.545183;1.987376549;156.530078;1.987087786;203.845312;1.988017162
;;;;;0;;0;;0;;0
;;;;89.495591;1.982276364;317.052536;1.981213419;156.370291;1.981701858;203.687931;1.981670496
;;;;89.346739;1.971351561;316.569428;1.971230651;156.053974;1.970499315;203.372592;1.970372541
;;;;89.032498;1.959979324;316.087797;1.960353196;155.903078;1.959724737;203.221919;1.959960882
;;;;88.883571;1.94910031;315.773089;1.948993038;155.419706;1.949084355;202.905735;1.949175182
;;;;88.735462;1.937724769;315.457576;1.938120539;154.937766;1.937575773;202.59025;1.937965784
;;;;88.586459;1.926891507;315.142017;1.927276452;154.454298;1.926994051;202.275458;1.926336372
;;;;88.437419;1.91608059;314.82791;1.915551882;154.303948;1.915888327;202.125343;1.915585897
;;;;88.289193;1.904776383;314.015103;1.904020446;153.821851;1.904474961;201.810446;1.904020416
;;;;87.975563;1.89303371;313.699395;1.893266421;153.338969;1.893537864;201.327803;1.893435762
;;;;87.660195;1.882344566;313.217425;1.882594142;153.189925;1.881640695;200.845849;1.882433615
;;;;87.511847;1.871113989;312.903106;1.870997927;152.706938;1.870767048;200.697009;1.870910648
;;;;87.197247;1.859959522;312.421038;1.860384934;152.556331;1.859817182;200.381167;1.859917767
;;;;86.881764;1.849339708;311.940399;1.848906298;151.907028;1.849057964;200.232219;1.848459931
;;;;86.734137;1.837672695;311.458968;1.837906818;151.42389;1.838275906;199.583842;1.837636972
;;;;86.751002;1.826996404;311.143703;1.826884712;151.27457;1.826545766;199.267846;1.826737612
;;;;86.436241;1.815939073;310.828386;1.815893423;150.95826;1.815339089;199.118738;1.81537692
;;;;86.288487;1.804348951;310.347532;1.804544472;150.474965;1.804652194;198.803359;1.80410313
;;;;86.139856;1.793290071;309.699681;1.793723321;150.15926;1.79307818;198.32171;1.792916348
;;;;85.824972;1.782307548;309.384935;1.782386263;149.509645;1.782508393;198.171003;1.782524503
;;;;85.510876;1.770847393;309.070134;1.771082528;149.027612;1.77105655;197.856179;1.770914575
;;;;85.361295;1.760364354;308.422125;1.760356564;148.711029;1.760014751;197.374367;1.75982638
;;;;85.212502;1.74940361;308.606583;1.748521262;148.228176;1.749059642;197.224932;1.748663717
;;;;84.898279;1.738020484;307.460536;1.737586457;148.077701;1.738029983;197.075443;1.737534233
;;;;84.584012;1.726664222;307.477947;1.726308481;147.761656;1.726662648;196.593466;1.726545861
;;;;84.435094;1.715779321;306.829726;1.71571104;147.279336;1.71538469;196.111434;1.715590807
;;;;84.12074;1.704475586;306.514597;1.704606095;146.963869;1.703666739;195.795564;1.704615038
;;;;83.972554;1.693146587;306.199413;1.693534468;146.31452;1.69293555;195.978288;1.693510306
;;;;83.823511;1.682337489;305.718664;1.682122099;145.997548;1.682129508;195.829223;1.682123732
;;;;83.67524;1.671060907;305.070936;1.671226446;145.680523;1.671356405;195.513882;1.670827077
;;;;83.359901;1.660354183;304.921801;1.660202108;145.197913;1.660253698;195.197788;1.65998671
;;;;83.045329;1.649182323;304.440878;1.648895032;145.047679;1.649078427;194.882331;1.648760424
;;;;82.896926;1.637985018;304.124717;1.638415519;144.566318;1.637219056;193.902638;1.63736919
;;;;82.914693;1.626762159;303.644375;1.626756195;144.249064;1.626584058;193.75259;1.62657824
